2294084-	0		0	Mon Apr 07 12:12:37 +0800 2014			3696693851578951	3696693851578951				3696693851578951	0		#	0	<a href=" rel="nofollow">今日头条</a>	【26个震惊的家庭设计。哇，绝对震撼了！】 (分享自 @今日头条 ) 			1692536420	00	0	1397724317128
2294085-	0		1	Mon Mar 11 17:20:37 +0800 2013			3554715315162790	3554715315162790				3554715315162790	0			1	<a href=" rel="nofollow">微问</a>	我刚刚在【新浪微问】回答了:“开发商转让项目，其债权债务以及权利义务关系等也随之转让，受让 ...” 【有问题@微问 微博也能提问】你也来一起回答下吧～   (来自新浪微问官方微博)			1692536420	00	3554715311035218	1397724317128
2294086-	0		4	Sun Nov 20 18:29:05 +0800 2011			3381873531709767	3381873531709767				3381873531709767	0		#	3	<a href=" rel="nofollow">Android客户端</a>	旅游旺季到了，三亚机场人山人海。			1692536420	00	0	1397724317129
2294087-	0		8	Wed Dec 28 17:03:27 +0800 2011			3395622730486327	3395622730486327				3395622730486327	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	有句话说的好：与其诅咒黑夜,不如点亮蜡烛。			1692536420	00	3395608159036641	1397724317129
2294088-	0		0	Sat Jan 05 17:46:11 +0800 2013			3531166538192113	3531166538192113				3531166538192113	0			2	<a href=" rel="nofollow">iPhone客户端</a>	回复@ceo001:洋房6-11层，每户面积55-125平米。 //@ceo001:洋房几层的？			1692536420	00	3531139031126803	1397724317129
2294089-	0		0	Mon Nov 07 15:27:38 +0800 2011			3377116823647163	3377116823647163				3377116823647163	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	房价的大涨大跌，都伤不起啊。			1692536420	00	3377088562460368	1397724317130
2294090-	0		4	Wed Apr 27 11:43:31 +0800 2011			9713053237	9713053237				5600103967147967617	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	海口限购大事记：去年10.14日出台限购令；12.17日称到期后暂不延期；今年2.28日出台新限购令；3.31日称拟对限购范围、对象进行细分,分中心城区和周边地区，岛内居民统一为本地居民，退休购房从宽；4.26日媒体报道海口拟废除限购令；4.26日澄清称只是对限购令进行微调，对产权式酒店等旅游地产不限购。			1692536420	00	0	1397724317130
2294091-	0		4	Mon Dec 10 09:16:51 +0800 2012			3521616275775295	3521616275775295				3521616275775295	0			2	<a href=" rel="nofollow">专业版微博</a>	在房地产调控方面，邱晓华认为，房地产限购政策，难以根本解决高房价的问题。他表示，房价高主要原因是由高昂的土地价格和繁杂的税费制度所导致，而房地产利润对房价的影响相对是次要的，目前政策只关注调控房地产利润率，而不削减相关税费，所以房价难以下跌。			1692536420	00	3521600953102670	1397724317131
2294092-	0		0	Sat Oct 27 09:50:10 +0800 2012			3505679597821156	3505679597821156				3505679597821156	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	回复@ceo001:利用“税收”这样的市场手段调控楼市更为合理，但前提是供求要平衡，否则税收成本容易转嫁给买方，反而推动房价上涨。 //@ceo001:北京也快效仿了。			1692536420	00	3505675156039100	1397724317131
2294093-	0		2	Mon Apr 30 10:54:22 +0800 2012			3440465934559536	3440465934559536				3440465934559536	0			2	<a href=" rel="nofollow">Android客户端</a>	北京的朋友来海南避避“风头”吧！			1692536420	00	3440465124734027	1397724317132
2294094-	0		0	Sat Dec 15 17:50:15 +0800 2012			3523557420492397	3523557420492397				3523557420492397	0			0	<a href=" rel="nofollow">Android客户端</a>	特别是《宗教与市场经济》以及《十字架与变革》的理论论述令人耳目一新。 //@蔡鸿岩:有见地的学者[good]  //@陈友余: 赵博士演讲很精彩，受益匪浅。[鼓掌]			1692536420	00	3523519994447813	1397724317132
