437484-	0		1	Fri Aug 02 00:43:58 +0800 2013			3606648352012654	3606648352012654				3606648352012654	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	回复@zn4you:你是iOS7吧?? //@zn4you:好不容易换到中国商店，下完一开就闪退，真伤心。。[泪]			1730373952	00	3606640937035429	1397718832706
437485-	0		0	Thu Dec 05 00:12:45 +0800 2013			3651938987734146	3651938987734146				3651938987734146	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	focus在产品+好的品味。[呵呵]			1730373952	00	3651938287743403	1397718832706
437486-	0		1	Sun Nov 03 18:08:45 +0800 2013			3640613351920466	3640613351920466				3640613351920466	0			2	<a href=" rel="nofollow">微博 weibo.com</a>	在@雅瓷品牌 买过一只山水白瓷香插座，还没启用过[酷库熊顶]白瓷极惹人爱~			1730373952	00	3640608902292423	1397718832706
437487-	0		0	Fri Mar 07 17:34:08 +0800 2014			3685540735625318	3685540735625318				3685540735625318	0			0	<a href=" rel="nofollow">iPhone 5s</a>	人性的复杂才是最可被咀嚼的东西～			1730373952	00	3685533634898502	1397718832707
437488-	0		2	Sun Dec 01 20:49:29 +0800 2013			3650800670306856	3650800670306856				3650800670306856	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	#继承者们#崔英道同学越来越让我疑惑自己的审美??怎么会这样！?			1730373952	00	0	1397718832707
437489-	0		0	Sun Nov 10 12:36:31 +0800 2013			3643066462522389	3643066462522389				3643066462522389	0			0	<a href=" rel="nofollow">iPad客户端</a>	[帅]			1730373952	00	3622628969565978	1397718832707
437490-	0		2	Thu Dec 19 10:29:36 +0800 2013		type:Pointcoordinates:#23.12051#113.32473	3657167649780989	3657167649780989				3657167649780989	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	[偷乐]我不会告诉你昨天偶去花花家蹭火锅吃了@爱星之星  我在这里:			1730373952	00	0	1397718832708
437491-	1		0	Sun Feb 09 20:21:14 +0800 2014			3676160707344012	3676160707344012				3676160707344012	0			5	<a href=" rel="nofollow">微博 weibo.com</a>	宅男同学好萌~你们都别黑他了??[泪] //@Ekstasis:求把压力给我。。。 //@WeMarketing:神展开。			1730373952	00	3676159453357887	1397718832708
437492-	3		0	Sat Nov 02 21:48:23 +0800 2013			3640306245566085	3640306245566085				3640306245566085	0			0	<a href=" rel="nofollow">iPhone客户端</a>	        “我认识个人，他做每件事，他都像抓住救命稻草一样，有一天，我一看，他抱着的已经是一棵参天大树了。”			1730373952	00	0	1397718832708
437493-	0		3	Mon Jan 27 17:03:43 +0800 2014			3671399959091377	3671399959091377				3671399959091377	0			0	<a href=" rel="nofollow">豆瓣小组</a>	【陈欧你真的够了！】某美优品真的够了！广告看的我要吐了。把广告词变成歌又来了！！我不是一个人对不对。 （分享自 @豆瓣小组）――终于有人发帖一起吐槽他了……  			1730373952	00	0	1397718832709
437494-	0		3	Mon Apr 14 13:09:10 +0800 2014			3699244794093288	3699244794093288				3699244794093288	0		#	0	<a href=" rel="nofollow">iPhone 5s</a>	@郭仲锐 去南京时你干嘛不带来这家？！非拉我们去些不靠谱的地儿～差评！?			1730373952	00	0	1397718832709
437495-	0		1	Thu Jan 23 00:48:06 +0800 2014			3669704880949344	3669704880949344				3669704880949344	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	173？??何必呢?? //@云小景:渣男+1，越是容易得到，就越不会珍惜了 //@燕丶燕丶:渣男。 //@程沛权:我擦，这种事居然发生在好友身上，以前一直都觉得这些事只是网络故事			1730373952	00	3669578192740845	1397718832709
437496-	0		0	Sun Mar 16 15:41:48 +0800 2014			3688773961501188	3688773961501188				3688773961501188	0			1	<a href=" rel="nofollow">iPhone 5s</a>	[太开心]跟2次元的一样～			1730373952	00	3688773382569649	1397718832709
437497-	1		7	Tue Sep 03 00:57:58 +0800 2013			3618248291516825	3618248291516825				3618248291516825	0		#	2	<a href=" rel="nofollow">iPad客户端</a>	[吃惊]这些人好牛逼好了不起			1730373952	00	0	1397718832710
437498-	0		0	Sat Mar 08 15:33:46 +0800 2014			3685872832822874	3685872832822874				3685872832822874	0			0	<a href=" rel="nofollow">iPhone 5s</a>	好的 喵～			1730373952	00	3685872346056037	1397718832710
437499-	1		13	Sun Aug 11 00:08:39 +0800 2013			3609900963421648	3609900963421648				3609900963421648	0		#	0	<a href=" rel="nofollow">豆瓣电影</a>	看过《杀人漫画》 ★★★★ 			1730373952	00	0	1397718832710
437500-	0		0	Sat Nov 16 00:40:43 +0800 2013			3645060648225186	3645060648225186				3645060648225186	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	要有野心！要不知足！要妄想！??其实还要有运气和福报??			1730373952	00	3645055564975695	1397718832710
