1248111-	0		0	Sun Dec 08 12:28:40 +0800 2013			3653211342530949	3653211342530949				3653211342530949	0			0	<a href=" rel="nofollow">OPPO Finder</a>	被钱害死的么			1674171605	00	3652509551440934	1397721266954
1248112-	0		0	Fri Nov 26 09:55:52 +0800 2010			3888118799	3888118799				201101126798436668	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	怎么能这样！！！			1674171605	00	3879579811	1397721266954
1248113-	0		0	Fri Sep 24 18:01:18 +0800 2010			2813431659	2813431659				231100924279310462	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博。			1674171605	00	2812623461	1397721266954
1248114-	0		0	Thu Dec 23 13:02:56 +0800 2010			4659544115	4659544115				201101223864035440	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[good]			1674171605	00	4658589243	1397721266955
1248115-	0		0	Wed Jan 18 23:26:17 +0800 2012			3403329210493961	3403329210493961				3403329210493961	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[嘻嘻]			1674171605	00	3403301909924376	1397721266955
1248116-	0		0	Thu Jul 07 14:00:26 +0800 2011			13839437832	13839437832				5626486297697666410	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	oh  god			1674171605	00	13741772833	1397721266955
1248117-	0		0	Thu Feb 16 11:46:43 +0800 2012			3413662406692560	3413662406692560				3413662406692560	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[嘻嘻]			1674171605	00	3413655448335323	1397721266956
1248118-	0		0	Wed Sep 14 16:23:13 +0800 2011			3357561868987027	3357561868987027				3357561868987027	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	读者反应收不到杂志，我们深感无奈，在重新补寄的同时，愤恨地讨论着“要不要派个人去邮局做卧底！”“要不要派个人去邮局当老大，从而必须保证每一本《家人》杂志准确无误精准快速地寄到每一个读者的手中！”“要不要推翻旧邮局，建立新邮局！”[威武]			1674171605	00	0	1397721266956
1248119-	0		2	Wed Dec 05 17:18:09 +0800 2012			3519925458799287	3519925458799287				3519925458799287	0			0	<a href=" rel="nofollow">关联博客</a>	看《1942》该有点基本态度 			1674171605	00	0	1397721266956
1248120-	0		0	Thu Sep 09 12:50:23 +0800 2010			2440164435	2440164435				201100909192652313	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	什么时候能不重复呢[�]			1674171605	00	2434876033	1397721266956
1248121-	0		0	Sat Oct 09 13:16:58 +0800 2010			3005737843	3005737843				201101009387195112	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	那些能够写出好书的作家，尤其是女作家，大都有着丰富的情感经历，她们将其描写到书中的时候，字里行间都透着女人的自信、随意与坚毅，内心的伤痛则被埋没在了自己心中，从来不表现自己脆弱敏感的一面，仿佛她们的人生是最完满的，是女性应该崇尚，是前卫的。不过真的，有故事的作家才能写出好的作品。			1674171605	00	0	1397721266957
1248122-	0		0	Fri Nov 30 13:42:39 +0800 2012			3518059287208496	3518059287208496				3518059287208496	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	好美，想去。。			1674171605	00	3508988627363333	1397721266957
1248123-	0		0	Mon Aug 16 13:02:29 +0800 2010			1779425385	1779425385				20110081675434860	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	昨天还记得今天是七夕节，一早起来就忘了。当然，我那位也忘了，还是朋友的短信提醒了他，他才蒙蒙地说，节日快乐。我半天没反应过来，什么节日？咦，不是我生日啊，那是什么节日？中秋？也不对啊。他说，[抓狂] 猪啊，情人节！ 那你怎么不准备礼物！[汗]			1674171605	00	0	1397721266957
1248124-	0		0	Mon Nov 11 11:06:28 +0800 2013			3643406183763111	3643406183763111				3643406183763111	0		#	0	<a href=" rel="nofollow">搜狗高速浏览器</a>	阴霾天，只看一眼图片，心就跟着走了[嘻嘻]			1674171605	00	0	1397721266957
1248125-	0		0	Fri Sep 13 21:16:24 +0800 2013			3622178798584721	3622178798584721				3622178798584721	0			0	<a href=" rel="nofollow">OPPO Finder</a>	王菲离婚了，你们还相信爱情么？			1674171605	00	3622157790204994	1397721266958
