2095528-	0		1	Sun Jun 09 11:05:07 +0800 2013			3587235729557919	3587235729557919				3587235729557919	0		#	1	<a href=" rel="nofollow">专业版微博</a>	#悦旅杂志#“我已在御庭神社学了参拜神社前的洗手礼仪，“左手，右手，漱口，洗柄勺。”，小林很意外，我们都已入乡随俗，据说很多本地人也混淆这里的先后顺序。”关注本期《悦旅Travel+Leisure》6月刊《铁道之旅，从鹿儿岛到博多》			2519357914	00	0	1397723770004
2095529-	0		0	Tue Jul 09 08:15:02 +0800 2013			3598064558453673	3598064558453673				3598064558453673	0			1	<a href=" rel="nofollow">iPhone客户端</a>	#悦旅关注#亲历者的现场回忆//@头条新闻: 韩亚客机坠机事故乘客回忆事件过程			2519357914	00	3597892449599523	1397723770004
2095530-	0		4	Sat Mar 02 22:07:14 +0800 2013			3551525970171638	3551525970171638				3551525970171638	0			5	<a href=" rel="nofollow">iPhone客户端</a>	#悦旅关注#免费早餐和免费Wi-Fi,如果只能二选一，你会选哪个？[酷] //@IM_CHOCOLATE:@悦旅杂志 您怎么看？			2519357914	00	3549353618354963	1397723770005
2095531-	0		1	Sat May 12 18:06:25 +0800 2012			3444923326024103	3444923326024103				3444923326024103	0			4	<a href=" rel="nofollow">微博 weibo.com</a>	@一Buddy一 你收到大家来自世界各处的祝福了吗？爷爷看到这个多彩的世界了吗？//@嘉曦雅: 我们拥有的时间并不是永恒的，带上我们爱的人去旅行吧！@悦旅杂志			2519357914	00	3444908457599206	1397723770005
2095532-	0		0	Wed Dec 07 19:52:14 +0800 2011			3388055052721805	3388055052721805				3388055052721805	0			0	<a href=" rel="nofollow">时光机</a>	我也在一旁目瞪口呆。[闭嘴]			2519357914	00	3387322219078063	1397723770005
2095533-	0		2	Tue Aug 06 15:05:33 +0800 2013			3608314737060917	3608314737060917				3608314737060917	0			0	<a href=" rel="nofollow">媒体版微博</a>	#悦旅关注#[鼓掌]好消息呀~			2519357914	00	3608309833623859	1397723770005
2095534-	0		2	Mon Mar 25 16:32:42 +0800 2013			3559776695291696	3559776695291696				3559776695291696	0			6	<a href=" rel="nofollow">专业版微博</a>	香格里拉的下午茶时光~你值得拥有！[偷笑]			2519357914	00	3559775205977380	1397723770006
2095535-	0		3	Wed Jul 03 07:05:45 +0800 2013			3595872795796343	3595872795796343				3595872795796343	0			1	<a href=" rel="nofollow">iPhone客户端</a>	#悦旅内幕#又有私人奖品哦？那我再转一下好了。关键词1：欧洲，关键词2：6月10日。 //@峪宾mr-moon:答对有奖，偶贡献一个。[馋嘴] //@悦旅杂志: 猜猜看，悦旅的编辑这是在哪里呢？这根本太难啦，好不好？[偷笑]			2519357914	00	3595765190839713	1397723770006
2095536-	0		2	Wed Oct 16 16:31:53 +0800 2013			3634065997657087	3634065997657087				3634065997657087	0		#	7	<a href=" rel="nofollow">iPhone客户端</a>	2013#悦旅中国旅行奖#美国运通公司中国、澳大利亚以及亚太区国际支付部副总裁及总经理Corinne NG、悦榕集团中国区执行董事何仁桦、新加坡航空公司中国华东区经理张景峰、Value Retail中国市场总监Ruth ANG以及《悦旅Travel+Leisure》国际顾问Mark Orwoll就中国奢华旅行者行为、品味和喜好进行讨论。			2519357914	00	0	1397723770006
2095537-	0		1	Mon Jun 04 20:17:10 +0800 2012			3453291143108992	3453291143108992				3453291143108992	0		#	2	<a href=" rel="nofollow">皮皮时光机</a>	今后20年，你会因为没做某事，而不是做了某事而失望。所以，解开绳索吧！从安全的港口启程，向着远方出发吧！乘着信风航行，带上梦想去探险，去发现吧！――马克・吐温（图片来源于网络）			2519357914	00	0	1397723770007
2095538-	0		0	Mon Dec 12 10:36:15 +0800 2011			3389727073730302	3389727073730302				3389727073730302	0		#	1	<a href=" rel="nofollow">时光机</a>	旅行可真是野蛮。它强迫你信任陌生人，失去所有家庭和朋友带给你的那种习以为常的安逸。你不断地处于失衡状态。除了空气、睡眠、做梦以及大海、天空这些基本的东西以外，什么都不属于你，所有的一切都像要天长地久下去，要么就只能任我们想象。――切萨雷・帕韦斯			2519357914	00	0	1397723770007
2095539-	0		10	Mon Dec 03 17:26:21 +0800 2012			3519202755499710	3519202755499710				3519202755499710	0			6	<a href=" rel="nofollow">专业版微博</a>	小编今天人品爆发，房券已经全部以快递方式寄出。请获奖的各位注意查收。市场部的同事已经开始进行第二轮抽奖，再添6个幸运名额。			2519357914	00	3515578096599815	1397723770008
2095540-	0		8	Thu Jan 05 22:33:02 +0800 2012			3398604780069679	3398604780069679				3398604780069679	0		#	20	<a href=" rel="nofollow">皮皮时光机</a>	生命像一面镜子，对着它皱眉，它回我们皱眉；当我们对它微笑的时候，它回我们微笑！			2519357914	00	0	1397723770008
2095541-	0		0	Thu Jan 19 08:41:03 +0800 2012			3403468822260246	3403468822260246				3403468822260246	0		#	0	<a href=" rel="nofollow">皮皮时光机</a>	没有人真正知道明天是什么样子，究竟是阴霾密布还是阳光灿烂？但那并不重要，重要的是明天之后还有明天，只要生命没有结束，永远有下一个明天，永远可以希望着下一刻就是我们想要的幸福。――《那些回不去的年少时光》			2519357914	00	0	1397723770008
2095542-	0		9	Wed Nov 21 11:22:52 +0800 2012			3514762623697540	3514762623697540				3514762623697540	0			1	<a href=" rel="nofollow">UC浏览器Android版</a>	主页君好讨厌做算数 [失望]			2519357914	00	3514759414100045	1397723770009
2095543-	0		1	Fri Dec 07 16:56:01 +0800 2012			3520644664868357	3520644664868357				3520644664868357	0			5	<a href=" rel="nofollow">专业版微博</a>	#悦旅杂志#性感~哈哈~我喜欢这个形容~《101处处旅行者应该知道的目的地》标题好亮！[偷笑]			2519357914	00	3520642399556343	1397723770009
2095544-	0		6	Mon Aug 06 11:02:38 +0800 2012			3475982030105168	3475982030105168				3475982030105168	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[心]所以。大家会带着爱人去我们推荐的地方旅行吗？			2519357914	00	3475979798744543	1397723770009
2095545-	0		3	Tue Nov 19 17:34:54 +0800 2013			3646403039065503	3646403039065503				3646403039065503	0		#	1	<a href=" rel="nofollow">360浏览器超速版</a>	豪雅再续制表传奇，全新Calibre 1969机芯问世！这是豪雅继Calibre 1887自动计时码表机芯后的第二枚全自产机芯，采用强大而精准的垂直离合计时系统，每小时振动28800次(4赫兹)，70小时的动力储存和每日4至6秒的误差。超薄的机芯(6.5毫米)搭载200枚瑞士制造的零件，均在豪雅Chevenez新制表工坊内生产制造			2519357914	00	0	1397723770010
2095546-	0		3	Sat Feb 16 19:55:22 +0800 2013			3546419342502301	3546419342502301				3546419342502301	0			8	<a href=" rel="nofollow">专业版微博</a>	节操！注意节操！！//@英国航空: 男乘客，你好！机长也非常欢迎您上前攀谈，矜持程度我们建议自己掌握。 //@英剧-英剧:男乘客表示抗议！			2519357914	00	3546088340773373	1397723770010
2095547-	0		7	Fri Dec 14 15:49:12 +0800 2012			3523164565315030	3523164565315030				3523164565315030	0		#	11	<a href=" rel="nofollow">专业版微博</a>	#悦旅杂志#新的一年不如拨出一笔预算订阅《悦旅Travel+Leisure》吧。这里有最新鲜的资讯，最热门的旅游目的地，最实用的旅行指南，以及最新潮的旅行方式。登录淘宝官方书店： 订阅《悦旅Travel+Leisure》，以下6款礼品任意挑选，或拨打400-885-1110或021-33313992订阅。			2519357914	00	0	1397723770010
2095548-	0		0	Fri Jan 13 08:39:04 +0800 2012			3401293995678587	3401293995678587				3401293995678587	0		#	0	<a href=" rel="nofollow">皮皮时光机</a>	不要让别人告诉你，你不能做什么。只要有梦想，就要去追求。那些做不到的人总要告诉你，你也不行。想要什么就得去努力，去追求。――《当幸福来敲门》			2519357914	00	0	1397723770011
