3724649-	0		0	Sat Mar 09 20:41:12 +0800 2013			3554041013099290	3554041013099290				3554041013099290	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	粉了			1293588170	00	3552207640795405	1397728304337
3724650-	0		0	Fri Apr 26 13:27:37 +0800 2013			3571326528484112	3571326528484112				3571326528484112	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	//@马云创业家杂志: 转发微博			1293588170	00	3571261189488849	1397728304337
3724651-	0		0	Sun Mar 03 21:32:32 +0800 2013			3551879613050736	3551879613050736				3551879613050736	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	也就是说内地奶粉真正分数是59.4//@李开复: 吕发言人给内地的奶粉打99分（99%符合质量标准），却只给自己60分啊？[思考]			1293588170	00	3551537261755798	1397728304338
3724652-	0		0	Tue Oct 15 07:26:49 +0800 2013			3633566439555791	3633566439555791				3633566439555791	0			0	<a href=" rel="nofollow">Android客户端</a>	Repost			1293588170	00	3633447945384731	1397728304338
3724653-	0		6	Fri Aug 02 07:18:37 +0800 2013		type:Pointcoordinates:#36.300426#98.091866	3606747669482264	3606747669482264				3606747669482264	0		#	0	<a href=" rel="nofollow">Android客户端</a>	早上起来第一反应先摸了一下脚，发现还是真的！战友们，加油吧！ 我在:			1293588170	00	0	1397728304338
3724654-	0		0	Sun May 05 10:41:20 +0800 2013			3574546164147492	3574546164147492				3574546164147492	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[太开心]			1293588170	00	3574544968909413	1397728304338
3724655-	0		0	Thu Sep 26 10:21:59 +0800 2013			3626725151451178	3626725151451178				3626725151451178	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	//@赵耀-: 三个家庭的悲剧，孩子们皆失去父亲，再不论是非。而旁人之恶言都是二度伤害，愿逝者安息，生者坚强。			1293588170	00	3626315867884605	1397728304339
3724656-	0		0	Mon Aug 19 20:25:42 +0800 2013			3613106342919873	3613106342919873				3613106342919873	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[话筒]			1293588170	00	3613095216055104	1397728304339
3724657-	0		2	Mon Aug 12 16:24:03 +0800 2013		type:Pointcoordinates:#33.329933#105.60047	3610508811302111	3610508811302111				3610508811302111	0		#	2	<a href=" rel="nofollow">Android客户端</a>	这个茶馆放一下午雨花石了，你们是有多耐它啊！雨花石……你们懂得@假如可以骑车环游世界 @picese_boy 我在:			1293588170	00	0	1397728304339
3724658-	0		0	Sun Feb 16 14:50:24 +0800 2014			3678614166205226	3678614166205226				3678614166205226	0			0	<a href=" rel="nofollow">小米手机</a>	Repost			1293588170	00	3678604153705679	1397728304340
3724659-	2		0	Sat Jul 13 09:51:13 +0800 2013			3599538315180523	3599538315180523				3599538315180523	0			0	<a href=" rel="nofollow">搜狐视频</a>	这里没有沙漠，这里没有干旱，这里青山绿水，这里风景如画，这里是我的家乡――甘肃陇南@叫我小春苗 @花花世界-花花哥 @陇南发布 @微博甘肃  @文宝宝儿 @见素m 			1293588170	00	0	1397728304340
3724660-	0		0	Sun Feb 24 20:47:07 +0800 2013			3549331460105793	3549331460105793				3549331460105793	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	回复@游局网shapple:哈哈，庆祝一周的开始！ //@游局网shapple:我在做明天的午餐。。。梅干菜烧肉。。。哈哈			1293588170	00	3549330344316995	1397728304340
3724661-	0		0	Wed Jan 29 17:55:50 +0800 2014			3672137846233534	3672137846233534				3672137846233534	0			0	<a href=" rel="nofollow">小米手机</a>	@飞常准			1293588170	00	3672136780968737	1397728304340
3724662-	0		0	Sun Jun 02 01:15:09 +0800 2013			3584550540492975	3584550540492975				3584550540492975	0			0	<a href=" rel="nofollow">小米手机</a>	晚安喽，好困！[睡觉]//@神威:晚安咯[拜拜]			1293588170	00	3584542222959894	1397728304341
3724663-	0		0	Tue Nov 05 22:08:21 +0800 2013			3641398424841101	3641398424841101				3641398424841101	0			0	<a href=" rel="nofollow">搜狗高速浏览器</a>	转发微博			1293588170	00	3641395350644901	1397728304341
3724664-	1		0	Thu Oct 17 08:17:03 +0800 2013			3634303856658223	3634303856658223				3634303856658223	0			0	<a href=" rel="nofollow">Android客户端</a>	早安！			1293588170	00	3634275515432910	1397728304341
3724665-	0		4	Mon Nov 25 08:17:51 +0800 2013			3648437180791944	3648437180791944				3648437180791944	0		#	0	<a href=" rel="nofollow">墨迹天气</a>	崇明，周一3~14度，多云；周二5~13度，多云；#墨迹天气#11月25日08时			1293588170	00	0	1397728304342
3724666-	0		0	Wed Jun 19 10:54:48 +0800 2013			3590856990468022	3590856990468022				3590856990468022	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	我在@游局网 发布了一篇游记《2012-我的末日之前港澳之旅》，赶紧来围观吧，分享你的精彩旅行记忆，认识更多志同道合的朋友，尽在游局网！			1293588170	00	0	1397728304342
3724667-	0		4	Mon Jan 27 08:23:23 +0800 2014		type:Pointcoordinates:#31.466112#121.798195	3671269008792755	3671269008792755				3671269008792755	0		#	0	<a href=" rel="nofollow">小米手机</a>	崇明天气就是好，早起跑步，舒服！ 我在这里:			1293588170	00	0	1397728304342
3724668-	0		2	Sun Jul 21 08:07:02 +0800 2013		type:Pointcoordinates:#36.06189#103.804436	3602411199722720	3602411199722720				3602411199722720	0		#	0	<a href=" rel="nofollow">Android客户端</a>	早安，兰州！真打算下雨吗？ 我在:			1293588170	00	0	1397728304342
3724669-	0		3	Wed Aug 28 11:20:22 +0800 2013			3616230592187184	3616230592187184				3616230592187184	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	这事我的家人已经经历两次了，投诉电话态度还很差，我说我想继续投诉你该找谁，她说我就是接投诉的，你不能再往上投诉了。貌似这么多机场就西安机场有这种“待遇”！//@飞常准: 机场不经营保险，如发现类似推销保险，请立即向@西安咸阳国际机场 举报。//@西安咸阳国际机场			1293588170	00	3616169321729208	1397728304343
3724670-	0		0	Tue Feb 26 15:41:55 +0800 2013			3549979433838566	3549979433838566				3549979433838566	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	到北京，逛胡同，就住胡同印！胡同印四合院酒店，到北京的首选，您是对的！			1293588170	00	3549956662693959	1397728304343
3724671-	0		3	Sat Aug 31 23:49:58 +0800 2013		type:Pointcoordinates:#39.99213#116.43687	3617506407386213	3617506407386213				3617506407386213	0		#	1	<a href=" rel="nofollow">Android客户端</a>	One night in Beijing, not last one night ！ 我在这里:			1293588170	00	0	1397728304343
3724672-	0		0	Thu Apr 11 21:36:48 +0800 2013			3566013813188256	3566013813188256				3566013813188256	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	嗨皮波斯带！[鼓掌]			1293588170	00	3566004108152017	1397728304343
3724673-	0		0	Mon Jul 01 21:13:06 +0800 2013			3595361274503140	3595361274503140				3595361274503140	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	与@游局网 一起圆梦西藏，你们的梦从大理开始@北京胡同印-大理老故事			1293588170	00	3595354358341407	1397728304344
3724674-	0		1	Sun Aug 11 13:39:32 +0800 2013			3610105021240890	3610105021240890				3610105021240890	0			0	<a href=" rel="nofollow">Android客户端</a>	包包看着挺漂亮！//@神威:幸福的孩子，可以一直在路上，做着自己喜欢的事[太开心]			1293588170	00	3610030408931033	1397728304344
3724675-	1		0	Tue Dec 03 08:06:47 +0800 2013			3651333498677260	3651333498677260				3651333498677260	0			0	<a href=" rel="nofollow">Android客户端</a>	//@杨粉帅:转发微博			1293588170	00	3651037539399249	1397728304344
3724676-	0		0	Tue Jun 18 10:45:35 +0800 2013			3590492299909873	3590492299909873				3590492299909873	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	@picese_boy			1293588170	00	3590488685208197	1397728304344
3724677-	0		0	Fri Mar 01 23:20:03 +0800 2013			3551181890549120	3551181890549120				3551181890549120	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[哈哈]			1293588170	00	3551158264247119	1397728304345
3724678-	0		0	Wed Dec 25 07:46:24 +0800 2013			3659300901944226	3659300901944226				3659300901944226	0			0	<a href=" rel="nofollow">小米手机</a>	这数字，够霸气！			1293588170	00	3659282010176878	1397728304345
3724679-	0		0	Thu Jan 23 15:31:22 +0800 2014			3669927162985684	3669927162985684				3669927162985684	0			0	<a href=" rel="nofollow">微话题</a>	#李娜澳网冲冠#第三次进入澳网决赛，李娜能如愿夺冠吗？娜姐，加油！ 详情:			1293588170	00	0	1397728304345
3724680-	0		0	Wed Mar 06 06:34:18 +0800 2013			3552740728555037	3552740728555037				3552740728555037	0			0	<a href=" rel="nofollow">小米手机</a>	//@潘石屹://@头条新闻: 转发微博			1293588170	00	3552731857822045	1397728304346
3724681-	1		23	Sun Jul 07 11:00:14 +0800 2013		type:Pointcoordinates:#39.99832#116.44176	3597381360837843	3597381360837843				3597381360837843	0			0	<a href=" rel="nofollow">Android客户端</a>	这么热的天拖我出来爬长城，你很有想法啊！ 我在这里:			1293588170	00	0	1397728304346
3724682-	1		0	Sun May 12 10:34:47 +0800 2013		type:Pointcoordinates:#40.119343#116.650116	3577081235974004	3577081235974004				3577081235974004	0			0	<a href=" rel="nofollow">小米手机</a>	I believe in love at first sight, because I Iove my mom since opened my eyes ！ 我在:			1293588170	00	0	1397728304346
3724683-	0		0	Wed Jun 26 07:47:17 +0800 2013			3593346536644574	3593346536644574				3593346536644574	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博			1293588170	00	3593312378065549	1397728304346
3724684-	0		0	Mon Aug 19 17:03:56 +0800 2013			3613055570994123	3613055570994123				3613055570994123	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博			1293588170	00	3613050609841775	1397728304347
3724685-	1		0	Wed Mar 27 00:02:00 +0800 2013			3560252140460951	3560252140460951				3560252140460951	0			1	<a href=" rel="nofollow">专业版微博</a>	转发微博			1293588170	00	3560061291389748	1397728304347
3724686-	1		1	Tue Jul 02 08:07:52 +0800 2013		type:Pointcoordinates:#39.99204#116.43057	3595526039781693	3595526039781693				3595526039781693	0		#	1	<a href=" rel="nofollow">UCam全能相机</a>	今天的北京，好难得的天气啊！#UCam照片分享#			1293588170	00	0	1397728304347
3724687-	0		0	Sat Feb 15 21:47:11 +0800 2014			3678356661057459	3678356661057459				3678356661057459	0			2	<a href=" rel="nofollow">小米手机</a>	你们这么搞，你们的爸妈知道吗？			1293588170	00	3678349069065447	1397728304347
3724688-	0		0	Sun Mar 03 16:33:26 +0800 2013			3551804346758031	3551804346758031				3551804346758031	0			0	<a href=" rel="nofollow">小米手机</a>	//@陈坤:手下留命！			1293588170	00	3551415488425757	1397728304348
3724689-	0		1	Sun Jul 28 09:29:36 +0800 2013			3604968693346006	3604968693346006				3604968693346006	0		#	1	<a href=" rel="nofollow">Android客户端</a>	#京藏之旅##骑行青藏#雷电交加，雨很大啊，躲进路边空房子里避会儿！@游局网 @叫我小春苗 @游局网-猫行迹			1293588170	00	0	1397728304348
