1981244-	0		0	Tue May 22 11:27:01 +0800 2012			3448446684074475	3448446684074475				3448446684074475	0			5	<a href=" rel="nofollow">微博 weibo.com</a>	#舌尖上的中国#真正的美味，是人情味。什么也不说，直接点击播放吧！			1889625970	00	3447367456208058	1397723456846
1981245-	0		1	Wed Jul 03 10:00:31 +0800 2013			3595916777297746	3595916777297746				3595916777297746	0		#	2	<a href=" rel="nofollow">专业版微博</a>	星耀之夜－乐园标帜餐厅邀您在美国独立日一起品尝经典美式传统佳肴，邀您的朋友感受美国人的热情好客。每位人民币308元，含啤酒、精选红酒及软饮畅饮。详情致电 3318 9999 转分机 7001			1889625970	00	0	1397723456846
1981246-	0		0	Sat Sep 01 16:35:09 +0800 2012			3485487794981323	3485487794981323				3485487794981323	0		#	1	<a href=" rel="nofollow">皮皮时光机</a>	#艾美人生#《带我回去》忠诚之地上，有早已失去的青梅竹马，有破碎喧扰的家，有羞于启齿的父母，有无法达成最终共识的兄弟姐妹，有让人难以忍受的邻居。无论你感觉这一切让你多么窒息，无论你逃离这里多久，这片土地总会有理由将你召回。因为这里是你最初的家乡，你可以出逃，但你不能逃出。			1889625970	00	0	1397723456847
1981247-	0		0	Fri May 18 21:36:05 +0800 2012			3447150409442069	3447150409442069				3447150409442069	0			1	<a href=" rel="nofollow">iPhone客户端</a>	新人们，明天与你们不见不散哦！现场见。			1889625970	00	3446009583698253	1397723456847
1981248-	0		5	Mon Jan 21 22:03:32 +0800 2013			3537029508339503	3537029508339503				3537029508339503	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	#2013上海世茂皇家酒店员工新年派对# 精彩的年会圆满落幕，感谢所有默默付出为年会的精彩环节挥洒汗水的同事们，你们是英雄！Did you all have a great time?			1889625970	00	0	1397723456847
1981249-	0		0	Mon Mar 25 09:24:47 +0800 2013			3559669002132573	3559669002132573				3559669002132573	0			0	<a href=" rel="nofollow">专业版微博</a>	//@艾美酒店及度假村LeMeridien: 不如带着探索太空的心情，来探访在繁华商业中心拔地而起的@上海世茂皇家艾美酒店 也许你的惊喜不止是饱览到壮观迷人的城市全景哦！ 			1889625970	00	3558359490265527	1397723456848
1981250-	0		0	Mon Feb 04 17:23:01 +0800 2013			3542032348089963	3542032348089963				3542032348089963	0			0	<a href=" rel="nofollow">专业版微博</a>	[围观][转发]			1889625970	00	3542030594982429	1397723456848
1981251-	0		1	Mon Sep 10 11:23:22 +0800 2012			3488670818772943	3488670818772943				3488670818772943	0			2	<a href=" rel="nofollow">专业版微博</a>	今天教师节，大家回母校看老师吗？不仅是学校里面的老师，今天还是培训部门各位老师的节日[xb小花]大家用什么方式表达自己对恩师的谢意呢？如果今天上班，不妨休息的时候或者下班后给老师打个电话，发一条祝福的短信。[加油啊]			1889625970	00	0	1397723456848
1981252-	0		2	Fri Feb 08 15:18:07 +0800 2013			3543450471588731	3543450471588731				3543450471588731	0		#	6	<a href=" rel="nofollow">专业版微博</a>	上海世茂皇家艾美酒店懂得您新年的美好愿景，至臻“金”选符合您口味的东方珍宝，让您回味如同吻一般甜蜜的美食。今年西方情人节与中国春节相溶，真爱永恒是世界共享的祝福，冠绝浦西的夜景下，一杯罗兰百悦香槟在手，绵密，热烈地让您长记一段情，在美丽夜晚心声摇曳，向爱人道一声“此刻爱着你”。			1889625970	00	0	1397723456849
1981253-	0		3	Mon Mar 05 14:19:58 +0800 2012			3420223959294731	3420223959294731				3420223959294731	0		#	16	<a href=" rel="nofollow">微博 weibo.com</a>	#艾美优惠#[给力]即日起至3月31日，预订上海世茂皇家艾美酒店豪华房，每房每晚可享受Le Spa 60分钟免费水疗体验。让Le Spa的中式推拿、纤体按摩、恢复活力及足部按摩为您提供一次舒缓的SPA之旅。优惠截止于2012年3月31日。即刻预订：			1889625970	00	0	1397723456849
1981254-	0		4	Fri Jan 18 13:33:29 +0800 2013			3535813990517281	3535813990517281				3535813990517281	0			1	<a href=" rel="nofollow">专业版微博</a>	回复@天堂密使:您可以通过@Travelzoo旅游族 预订。人民币168元净价，包含20+种蛋糕甜点，饮料三种任选一种：茶/咖啡无限畅饮，果汁一杯。欢迎您的垂询与光临！ //@天堂密使:下午茶的价格多少啊？好像东西蛮多的么 //@上海世茂皇家艾美酒店:祝您用餐愉快，凭窗眺望城景，度过一个慵懒愉快的下午。			1889625970	00	3535792028332397	1397723456849
1981255-	1		0	Sun Jan 26 09:14:49 +0800 2014			3670919568531744	3670919568531744				3670919568531744	0		#	2	<a href=" rel="nofollow">分享按钮</a>	艾露法国餐厅携手欧洲艺术画廊为您呈现顶级用餐体验！艾露法国餐厅的新形象融入了更多时尚艺术元素，从高端优雅的风格转变得更具艺术风情。法国主厨伦勃朗将运用传统食谱结合高品质的食材，每一道菜肴都将带给食客赏心悦目的视觉体验及回味无穷的细腻口感。预订33189999-7022  			1889625970	00	0	1397723456849
1981256-	1		2	Fri Mar 28 17:00:20 +0800 2014			3693142375577550	3693142375577550				3693142375577550	0		#	0	<a href=" rel="nofollow">上海世茂皇家艾美酒店</a>	#艾露法国餐厅艺术菜单# 主厨把画中的三棵树想象成沿着河畔正在讨论哲学的三位长者。树的倒影与真实的样子截然不同。所以主厨认为，人的想象力是无限的，心有多远世界就有多远。他为这道鱼搭配了三种酱料，让同一种食材在不同酱料的搭配下呈现出完全不同的口感。			1889625970	00	0	1397723456850
1981257-	0		0	Thu Jun 07 17:02:59 +0800 2012			3454329439071494	3454329439071494				3454329439071494	0		#	0	<a href=" rel="nofollow">专业版微博</a>	#六月餐饮优惠#这个六月,艾露法国餐厅主厨伦勃朗带您回归怀旧乡村，品尝来自其故乡布列塔尼的美味选择。这个位于法国西北部的地区一直以丰盛的美食、薄饼、炖肉、糕点以及青口贝、生蚝等贝类闻名。快来与我们一起身临其境，体验这美食之旅吧。6月1日起，每周五，午餐及晚餐。预订电话3318-9999*7022。			1889625970	00	0	1397723456850
1981258-	0		3	Fri Feb 24 11:04:14 +0800 2012			3416550818567539	3416550818567539				3416550818567539	0		#	3	<a href=" rel="nofollow">微博 weibo.com</a>	此次展位布置以蓝色为主题，就如同置身于海水中一般，而苏梅岛也正如同这一抹湛蓝――与世隔绝、纯净自然。岛上海滩众多，处处水清沙白，景致迷人，是每个人梦想中的热带岛屿仙境，也让其成为蜜月度假的首选。苏梅岛浪漫仙境之旅，从世茂皇家艾美酒店开始！			1889625970	00	0	1397723456851
1981259-	0		0	Mon Sep 10 13:51:31 +0800 2012			3488708101960106	3488708101960106				3488708101960106	0			1	<a href=" rel="nofollow">专业版微博</a>	#艾美之眼# 比喻，堪称是艺术手法中最常用的一个，然而平庸之作举不胜举。Chanel的广告，将精巧的创意埋伏在简洁的情节里，用手指跳完一曲典雅优美的舞蹈，让观众心生向往。			1889625970	00	3488438718405738	1397723456851
1981260-	2		0	Mon Sep 30 11:12:17 +0800 2013			3628187362210710	3628187362210710				3628187362210710	0			1	<a href=" rel="nofollow">专业版微博</a>	金秋盛惠，抓住最后时机，来体验申城的魅力之秋吧！			1889625970	00	3620226866058055	1397723456858
1981261-	0		1	Wed Mar 14 18:03:27 +0800 2012			3423541700036951	3423541700036951				3423541700036951	0		#	6	<a href=" rel="nofollow">专业版微博</a>	#艾美美食优惠#乐园标帜餐厅为您精心献上正宗越南美食。来自越南西贡喜来登的客座厨师Sam会在3月16日至25日期间来沪，届时我们诚邀您畅享越南美食，同时还可学习传统越南特色料理技艺。预订满5位或以上者就可参加幸运抽奖，有机会赢得越南西贡双人往返机票以及越南西贡喜来登3房晚免费入住。			1889625970	00	0	1397723456858
1981262-	0		0	Tue Aug 30 17:52:58 +0800 2011			3352148637764379	3352148637764379				3352148637764379	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[鼓掌]			1889625970	00	3352142606302660	1397723456858
