1200790-	1		1	Tue Aug 27 09:06:05 +0800 2013			3615834410778323	3615834410778323				3615834410778323	0			1	<a href=" rel="nofollow">专业版微博</a>	日出之美，新的一天开始了，大家早安！[呵呵]			2119948841	00	3615833857385756	1397721124594
1200791-	1		16	Wed Dec 19 17:18:36 +0800 2012			3524999010528105	3524999010528105				3524999010528105	0		#	47	<a href=" rel="nofollow">政府版微博</a>	#景德小吃#椒粑源于很久很久以前景德镇小巷里的一位老人之手，江西人喜欢吃辣椒，很多地方都有当地的吃法，而这里的老人们在冬天天气干燥的时候喜欢把辣椒与糯米和在一起做成辣椒粑。			2119948841	00	0	1397721124594
1200792-	0		0	Thu Mar 08 08:34:02 +0800 2012			3421224065725459	3421224065725459				3421224065725459	0			1	<a href=" rel="nofollow">投票</a>	我参与了@微博同城会 发起的投票【【同城美女PK战】桐乡vs景德镇】，我投给了"景德镇-@��XUANXUAN"这1个选项。你也快来表态吧： 			2119948841	00	0	1397721124595
1200793-	0		1	Mon Jan 28 23:00:06 +0800 2013			3539580462303227	3539580462303227				3539580462303227	0		#	0	<a href=" rel="nofollow">皮皮时光机</a>	在繁忙的工作中请您接受我最真挚的诚意和祝福；愿我的祝福消除一天工作带来的疲劳；愿幸福和快乐伴随着您生活的每一天。晚安！			2119948841	00	0	1397721124595
1200794-	0		9	Wed Oct 10 15:56:48 +0800 2012			3499611266254194	3499611266254194				3499611266254194	0		#	3	<a href=" rel="nofollow">360安全浏览器</a>	夕阳下的梅岭峡谷，阳光照射在金黄的稻子上是如此的迷人。			2119948841	00	0	1397721124595
1200795-	0		0	Fri Sep 09 11:10:17 +0800 2011			3355671178033069	3355671178033069				3355671178033069	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	说的太对了。经常中毒的			2119948841	00	3355668562234933	1397721124595
1200796-	0		1	Mon Nov 14 11:36:14 +0800 2011			3379595309126945	3379595309126945				3379595309126945	0		#	7	<a href=" rel="nofollow">微博 weibo.com</a>	#美图欣赏#十月的瑶里秋高气爽，行驶在乡边公路上，秋风夹着稻田的清香扑面而来，放眼望去，一片片金灿灿的稻田在风中摇曳，远处青山成峰，烟云缭绕，一派田园风光……			2119948841	00	0	1397721124596
1200797-	0		0	Thu Feb 07 22:55:02 +0800 2013			3543203069902276	3543203069902276				3543203069902276	0		#	1	<a href=" rel="nofollow">皮皮时光机</a>	把心中无数的思念化作无限的祈盼，把心底无尽的牵挂化作无比的祝愿，祝福你在这个美丽的夜晚，好梦好运伴在你身边，晚安！ 			2119948841	00	0	1397721124596
1200798-	0		3	Thu Sep 12 09:39:47 +0800 2013			3621641098027938	3621641098027938				3621641098027938	0		#	5	<a href=" rel="nofollow">专业版微博</a>	瑶里的雨后是最美丽心动的时光，这里山清水秀，古镇下自然景色与古朴民俗风情融合在一起。悠长的巷道里每踏过一块青石板，跫音深浅响彻在雨雾之中。好似一场场心与情的交会。早安！			2119948841	00	0	1397721124596
1200799-	1		4	Wed Feb 06 17:28:36 +0800 2013			3542758524008894	3542758524008894				3542758524008894	0		#	4	<a href=" rel="nofollow">专业版微博</a>	又一天太阳下山了，生活在这里的人们洗洗菜准备晚饭了。			2119948841	00	0	1397721124596
1200800-	0		0	Thu Sep 22 12:54:33 +0800 2011			3360408459654838	3360408459654838				3360408459654838	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	这个WOW男深有感触啊！			2119948841	00	3360407458708826	1397721124597
1200801-	0		4	Wed Jul 20 14:28:55 +0800 2011			14861369841	14861369841				3337239384811888	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	#瑶里美景#第一条：有一只鸡，它站在坡上吃米，吃着吃着就滑倒了，这就是“滑稽”的故事			2119948841	00	0	1397721124597
1200802-	0		2	Sun Jul 31 15:57:56 +0800 2011			15750528174	15750528174				3341248052807978	0		#	1	<a href=" rel="nofollow">微博 weibo.com</a>	#瑶里美图#映山红[馋嘴]			2119948841	00	0	1397721124597
1200803-	0		0	Wed Nov 02 18:29:35 +0800 2011			3375350682085215	3375350682085215				3375350682085215	0			2	<a href=" rel="nofollow">微博 weibo.com</a>	第三排第一个瑶里。[威武]//@江西卫视: 【江西卫视・江西风景独好】江南三大名楼之滕王阁			2119948841	00	3375295701289807	1397721124597
1200804-	0		3	Sat Dec 08 09:01:47 +0800 2012			3520887711921263	3520887711921263				3520887711921263	0		#	3	<a href=" rel="nofollow">360安全浏览器</a>	伴随着晨曦的第一缕曙光，让我的祝福停泊在你的小窗；陪同着晨风的第一阵舒爽，让你的快乐催促你快点起床；早安！			2119948841	00	0	1397721124598
1200805-	1		17	Thu Jan 17 10:45:23 +0800 2013			3535409294279186	3535409294279186				3535409294279186	0		#	10	<a href=" rel="nofollow">政府版微博</a>	历史的年轮，瑶里的路。			2119948841	00	0	1397721124598
1200806-	0		4	Tue Oct 16 17:37:04 +0800 2012			3501810826491876	3501810826491876				3501810826491876	0		#	3	<a href=" rel="nofollow">360安全浏览器</a>	#开心一笑#树上，一只乌鸦叼着块肉，狐狸见了，想起自己祖宗骗吃故事， 便对乌鸦说：“凤姐，您没穿时装啊？”乌鸦不理。狐狸又说：“中国好声音是个屁，与您一比。能来一嗓子吗？”仍不理。狐狸生气：“Kao，不就是个丑八怪吃货吗，还装B。”“�玛……”乌鸦嘴一张，肉掉了。。。			2119948841	00	0	1397721124598
1200807-	0		210	Wed Jun 29 10:07:19 +0800 2011			13228526470	13228526470				5623457542425710585	0		#	203	<a href=" rel="nofollow">微博 weibo.com</a>	瑶里2011#首届国际帐篷大会#活动之一：“探索陶瓷之源 瓷源寻宝活动”。瑶里作为景德镇的瓷之源，而饶南作为瑶里景区独特的一个瓷文化景点，我们将完美展现陶瓷文化，在饶南举行一场祭祀陶瓷三圣活动。另外景区还将公布谜题一道，解开谜题便可获得精美礼品。[抱抱]			2119948841	00	0	1397721124598
1200808-	0		0	Tue Sep 18 16:43:52 +0800 2012			3491650586378200	3491650586378200				3491650586378200	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	很沧桑的一道门，照片很有味道！[兔子]			2119948841	00	3491470965607499	1397721124599
1200809-	1		9	Fri Jul 12 10:34:11 +0800 2013			3599186740210479	3599186740210479				3599186740210479	0		#	6	<a href=" rel="nofollow">专业版微博</a>	成就一段美好恋情或姻缘是一件令人开心的事情，何况是组织一场相亲活动，促成更多有情人成为人人艳羡的佳偶。7月13日，我们将在梅岭百合谷举办单身派对，让单身男女在两天的游玩中寻觅心仪的那个TA，在热浪袭人的夏天开始一场轰轰烈烈的爱情之旅。			2119948841	00	0	1397721124599
1200810-	0		1	Tue Dec 27 11:04:49 +0800 2011			3395170081102257	3395170081102257				3395170081102257	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	这组图是瑶里的汪湖景区，该景区以自然风光为主。有成片的原始森林、瀑布、峡谷等自然景观！@江西风景独好 @江西卫视 @途牛旅游网 @旅游卫视官方微博 @瓷都旅游 @艺龙旅游网			2119948841	00	3395162204106695	1397721124599
1200811-	0		10	Mon Aug 26 13:08:34 +0800 2013			3615533058125426	3615533058125426				3615533058125426	0			8	<a href=" rel="nofollow">专业版微博</a>	[bm可爱]想要可爱的瓷娃娃么，想在炎炎夏日让可爱的小娃娃飞到你的身边么。想要？那还等什么，转起吧！[可怜]			2119948841	00	3615529875185955	1397721124600
1200812-	0		4	Thu Jun 23 14:38:09 +0800 2011			12827654556	12827654556				5621300824597771988	0			2	<a href=" rel="nofollow">微博 weibo.com</a>	瑶里推出2011首届国际帐篷大会啦，好山好水好风景的瑶里在多数人的心目中向来是游客度假、旅游的首选，习惯了野性，更富行动力的驴友们固然青睐好风情，却更爱富有挑战性的地方。但这一次的首届国际帐篷，瑶里却摆开了大阵势，这一次一定要让瑶里成为驴友们的狂欢地。			2119948841	00	0	1397721124600
1200813-	0		0	Wed Aug 24 22:19:22 +0800 2011			3350041352699047	3350041352699047				3350041352699047	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	丁老师，明天企鹅讲课你还在吗//@围脖老丁：回复@瑶里景区:客气，客气。。。[哈哈]			2119948841	00	3349994656980035	1397721124600
1200814-	0		2	Mon Dec 17 22:30:36 +0800 2012			3524352744592197	3524352744592197				3524352744592197	0		#	1	<a href=" rel="nofollow">皮皮时光机</a>	把心中无数的思念化作无限的祈盼，把心底无尽的牵挂化作无比的祝愿，祝福你在这个美丽的夜晚，好梦好运伴在你身边，晚安！ 			2119948841	00	0	1397721124600
1200815-	0		0	Sun Jan 27 08:19:17 +0800 2013			3538996409981201	3538996409981201				3538996409981201	0		#	0	<a href=" rel="nofollow">专业版微博</a>	无须缅怀昨天，不必奢望明天，只要认真过好每个今天，说能说的话，做可做的事，走该走的路。祝你今天有个好心情，早安。			2119948841	00	0	1397721124601
1200816-	0		3	Tue Sep 20 08:23:15 +0800 2011			3359615409181236	3359615409181236				3359615409181236	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	冷风习习的早晨，看了你带来的美图，心里暖暖的。感谢您对瑶里的喜爱。			2119948841	00	3359471720586789	1397721124601
1200817-	0		2	Tue Oct 25 16:32:01 +0800 2011			3372421988309598	3372421988309598				3372421988309598	0		#	3	<a href=" rel="nofollow">微博 weibo.com</a>	#开心一笑#有人请客，局长前往。酒至半酣，局长有事先走，打电话让司机在楼下等他。一小时后，司机小李闯进包厢，说：等这么长时间，局长怎么还不下来？众人边摇头边找：不可能，会去那儿了呢？最后到洗手间一看，局长端端正正坐在马桶上，看见就嚷：小李啊，你跑到哪去了，我在车上都等一个多小时了。			2119948841	00	0	1397721124601
1200818-	1		3	Mon Mar 03 11:27:04 +0800 2014			3683998808929788	3683998808929788				3683998808929788	0		#	4	<a href=" rel="nofollow">微博 weibo.com</a>	连日的大雨终于稍稍停歇，早晨漫步在小镇中，天空中还飘着细雨，远处青山云雾缭绕秀美异常。晶莹的水滴执着的挂在枝桠上，如一粒粒珍珠。雨水落在河中，溅起小小的水花使水中的倒影犹如海市蜃楼一般。烟雨朦胧似是梦，而我在江南的梦里等你。			2119948841	00	0	1397721124601
1200819-	0		12	Sun Nov 11 08:08:10 +0800 2012			3511089746511836	3511089746511836				3511089746511836	0			3	<a href=" rel="nofollow">360安全浏览器</a>	[奥特曼]悄悄的说，蛇是我抓的。			2119948841	00	3510928081403959	1397721124602
