568311-	0		0	Thu Jul 05 19:53:03 +0800 2012		type:Pointcoordinates:#36.075363#120.40619	3464519106207096	3464519106207096				3464519106207096	0		#	0	<a href=" rel="nofollow">图钉</a>	鱼来了#大海的足迹#  #我的图钉封面#  @图钉）			1822360555	00	0	1397719231389
568312-	0		0	Mon Jul 23 13:14:55 +0800 2012		type:Pointcoordinates:#36.07568#120.40644	3470941894184653	3470941894184653				3470941894184653	0		#	0	<a href=" rel="nofollow">图钉</a>	我刚刚用图钉分享了一张照片。#大海的足迹#  #青岛#  @图钉）			1822360555	00	0	1397719231390
568313-	0		0	Tue Jul 10 20:01:48 +0800 2012		type:Pointcoordinates:#36.058674#120.42347	3466333255724961	3466333255724961				3466333255724961	0		#	0	<a href=" rel="nofollow">图钉</a>	我刚刚用图钉分享了一张照片。#大海的足迹#  #我的图钉封面#  @图钉）			1822360555	00	0	1397719231390
568314-	0		0	Thu May 24 17:20:06 +0800 2012		type:Pointcoordinates:#36.073338#120.4043	3449260328845377	3449260328845377				3449260328845377	0		#	0	<a href=" rel="nofollow">图钉</a>	起雾了#脚的旅行# 			1822360555	00	0	1397719231390
568315-	0		0	Mon Jul 09 14:06:56 +0800 2012			3465881545403084	3465881545403084				3465881545403084	0			0	<a href=" rel="nofollow">iPhone客户端</a>	回复@青岛同城会:谢谢！ //@青岛同城会:拍的忒好啦[good] 也很全[给力]			1822360555	00	3465576321938202	1397719231391
568316-	0		0	Fri Nov 09 18:01:21 +0800 2012			3510514241980874	3510514241980874				3510514241980874	0			1	<a href=" rel="nofollow">360安全浏览器</a>	[哈哈]强//@市南红小兵: [哈哈]我喷了//@第六颗石头: [哈哈] @麦兜小栋			1822360555	00	3510390963334882	1397719231391
568317-	0		1	Tue Aug 28 10:29:08 +0800 2012			3483946127610788	3483946127610788				3483946127610788	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[鼓掌]//@DJ立波: [鼓掌]			1822360555	00	3483944626456186	1397719231391
568318-	0		0	Sun May 20 12:16:50 +0800 2012		type:Pointcoordinates:#36.25443#120.654976	3447734449413351	3447734449413351				3447734449413351	0		#	0	<a href=" rel="nofollow">图钉</a>	我刚刚用图钉分享了一张照片。#樱桃沟#  #脚的旅行# 			1822360555	00	0	1397719231391
568319-	0		0	Sat Jul 07 07:36:38 +0800 2012		type:Pointcoordinates:#36.05288#120.38996	3465058548369243	3465058548369243				3465058548369243	0		#	0	<a href=" rel="nofollow">图钉</a>	在这里休息^_^#大海的足迹#  #我的图钉封面#  @图钉）			1822360555	00	0	1397719231392
568320-	0		0	Wed Jun 06 14:30:08 +0800 2012		type:Pointcoordinates:#36.056454#120.430176	3453928585059643	3453928585059643				3453928585059643	0		#	0	<a href=" rel="nofollow">图钉</a>	我刚刚用图钉分享了一张照片。#大海的足迹#  @图钉）			1822360555	00	0	1397719231392
568321-	0		2	Fri Jul 27 07:48:59 +0800 2012			3472309408699073	3472309408699073				3472309408699073	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[good]//@青岛故事广播: [鼓掌][鼓掌]			1822360555	00	3472303159712393	1397719231392
568322-	0		0	Tue Jul 24 15:42:29 +0800 2012			3471341422201203	3471341422201203				3471341422201203	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	欣赏！			1822360555	00	3471012580078502	1397719231393
568323-	0		0	Sun Jul 01 19:19:41 +0800 2012		type:Pointcoordinates:#36.075413#120.40617	3463061153677645	3463061153677645				3463061153677645	0		#	0	<a href=" rel="nofollow">图钉</a>	五光十色#大海的足迹#  #去野#  @图钉）			1822360555	00	0	1397719231393
568324-	0		1	Thu Sep 20 22:43:59 +0800 2012			3492465979563495	3492465979563495				3492465979563495	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	置身于都市的喧嚣之外，去体会另一种孤独的心境。			1822360555	00	3491372855866365	1397719231393
568325-	0		0	Mon Apr 08 16:56:11 +0800 2013			3564856026287836	3564856026287836				3564856026287836	0			0	<a href=" rel="nofollow">优酷网连接分享</a>	郭川环球航行记录短片“奥德赛之旅?pic=   （分享自 @优酷网）			1822360555	00	0	1397719231394
568326-	0		0	Fri Jul 27 11:22:35 +0800 2012		type:Pointcoordinates:#36.060165#120.404785	3472363159268810	3472363159268810				3472363159268810	0		#	0	<a href=" rel="nofollow">图钉</a>	哥／就想解暑#大海的足迹#  #青岛#  @图钉）			1822360555	00	0	1397719231394
