1152184-	0		0	Mon Aug 20 09:43:05 +0800 2012			3481035436575981	3481035436575981				3481035436575981	0		#	6	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【乐妙想】#开一支好酒，却无法一次喝完，有时会忘记是何时开的，也许就这样错过了最佳的品尝时间。为此George设计了这款时计酒塞，在酒瓶塞上设上日期，一方面可以提醒自己酒的保存时间，另一方面也可以在下次要喝时，确切知道开瓶的日期。			1976477415	00	0	1397720980447
1152185-	1		1	Mon Mar 17 09:52:27 +0800 2014			3689048427876996	3689048427876996				3689048427876996	0		#	3	<a href=" rel="nofollow">微博 weibo.com</a>	自1743年创立以来，酩悦香槟就是魅力与成就的典范。作为金球奖官方指定香槟，酩悦香槟与金球奖的结缘迄今已有二十三年之久，今年再次祝酒第71届金球奖颁奖礼，共庆成就与荣耀时刻。此次酩悦香槟为庆祝第71届金球奖，带来了迷你版酩悦香槟、酩悦2004年份香槟和酩悦粉红香槟。			1976477415	00	0	1397720980448
1152186-	0		0	Tue Sep 04 15:24:29 +0800 2012			3486557174488810	3486557174488810				3486557174488810	0		#	3	<a href=" rel="nofollow">微博 weibo.com</a>	首届【世界旅游经济论坛】将于今年9月9日至11日在澳门旅游塔会展娱乐中心举行。是次论坛由澳门特区政府社会文化司主办，中华全国工商业联合会授权全联旅游业商会协办、世界旅游经济研究中心组织筹办，以互动讨论平台形式，宏观撷取旅游产业与其它主要经济发展互惠互利的关系及相互增长所带来的势头。			1976477415	00	0	1397720980448
1152187-	0		2	Fri Aug 24 23:50:03 +0800 2012			3482698142233409	3482698142233409				3482698142233409	0		#	3	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【看世界】#高达828米的迪拜塔又叫哈利法塔，一共有160多层，不过普通游客只能上到124层。电梯的速度极快，50多秒就抵达了124层，甚至在电梯已经升到了30层的时候才会感觉到电梯在上升，几乎没有耳鸣的感觉，而且极其平稳，实在让人惊叹。			1976477415	00	0	1397720980448
1152188-	0		0	Sat Oct 13 11:15:12 +0800 2012			3500627562957674	3500627562957674				3500627562957674	0		#	2	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【看世界】#泰国已有700多年的历史和文化，原名暹罗。公元1238年建立了素可泰王朝，开始形成较为统一的国家。先后经历了素可泰王朝、大城王朝、吞武里王朝和曼谷王朝。			1976477415	00	0	1397720980449
1152189-	0		1	Sun Sep 16 23:58:04 +0800 2012			3491035072552605	3491035072552605				3491035072552605	0		#	1	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【看世界】#英伦风情和传统在维多利亚这座加拿大的城市体现得淋漓尽致，爱德华建筑、英伦下午茶，红色电话亭、甚至就是光观巴士也是标准的英国红!有人说来到维多利亚，脚步都会不自觉放慢下来，把自己的频率调整得跟这座城市一致。			1976477415	00	0	1397720980449
1152190-	0		0	Sat Aug 18 13:45:07 +0800 2012			3480371570311509	3480371570311509				3480371570311509	0		#	3	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【看世界】#斯坦利公园，温哥华最著名的公园，占地一千英亩，是北美最大的城市公园。1888年，公园正式开幕，以加拿大总督斯坦利爵士之名为其命名。站在公园的山坡上，你还可以眺望到太平洋上的“狮门铁桥”(Lions Gate Bridge)，以及海面上大大小小扬帆出海的渔船，景色美丽动人。			1976477415	00	0	1397720980449
1152191-	0		1	Sun Oct 21 02:12:05 +0800 2012			3503389986417243	3503389986417243				3503389986417243	0		#	1	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【看世界】#大湿地位于南海区西部的丹灶镇金沙，周围多是农田水域，经过多年的水浸之后，形成的天然湿地。湿地，对于一般人来讲，其实概念模糊。什么是湿地？湿地是指天然或人工、常久或暂时之沼泽地、泥炭地或水域地带，有静止或流动的水域。4月畅游金沙滩大湿地公园最适合不过。			1976477415	00	0	1397720980450
1152192-	1		1	Fri Nov 15 13:40:36 +0800 2013			3644894524050754	3644894524050754				3644894524050754	0		#	1	<a href=" rel="nofollow">微博 weibo.com</a>	建于1918年的莫扎迪斯水疗大酒店,是巴塞罗那城里众所周知的艺术酒店,这里展出着许多令人印象深刻的前沿艺术作品,其中包括蜚声国际的知名艺术家菲利普.斯坦顿.该酒店的选址非常不错,无论你是要去购物还是要去寻找高迪，都能在几分钟的步行中完成，站在房间的阳台上Hermes、Boss等			1976477415	00	0	1397720980450
1152193-	0		0	Thu Nov 29 07:35:09 +0800 2012			3517604419033286	3517604419033286				3517604419033286	0		#	2	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【看世界】#霍比特旅馆是伍德莱公园(Woodlyn Park)的一部分，位于怀托摩萤火虫洞(Waitomo Cave)附近，这个公园专门收集新西兰奇形怪异的小屋。每个小屋都有形似舱口的窗户。			1976477415	00	0	1397720980450
1152194-	1		4	Wed Aug 14 16:40:28 +0800 2013			3611237718227840	3611237718227840				3611237718227840	0		#	6	<a href=" rel="nofollow">媒体版微博</a>	《奢华旅行家》中提到在欧洲众多河流中，莱茵河虽不算最长，却最为清澈，两岸如诗如画的风光曾让雨果格外钟情,从巴塞尔出发，沿着莱茵河流淌的痕迹，穿过法国的阿尔萨斯和德国的黑森林,古老的城堡、巍峨的教堂、朴素的农舍,还有绿色的田野和繁华的城市,宛如一幅幅色彩斑斓的巨幅油画，蕴含着迷人的风采			1976477415	00	0	1397720980451
1152195-	0		0	Wed Oct 24 03:11:04 +0800 2012			3504491993304397	3504491993304397				3504491993304397	0		#	4	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【看世界】#庙宇林立的千佛之国，信仰为上的微笑之国；拥有海岛、美食和独特的文化，这是一个天生的旅游国度――泰国。这个被称为“白象王国”的美丽国度，拥有独特的文化传统，闻名于世的古典舞和民族舞，令人无限向往。			1976477415	00	0	1397720980451
1152196-	0		0	Sat Nov 03 07:48:05 +0800 2012			3508185585898648	3508185585898648				3508185585898648	0		#	2	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【看世界】#【库柏海滩(Coopers Beach) 】最近几年一直都是第一，但是第一次被纽约评价为最好的海滩，所有关于海滩条件的评级包括水质，气温，清洁度，天气，沙子，安全状况，设施条件都由佛罗里达国际大学的海滩研究所责任人完成。			1976477415	00	0	1397720980451
1152197-	0		0	Tue Sep 10 10:01:52 +0800 2013			3620921879333168	3620921879333168				3620921879333168	0		#	0	<a href=" rel="nofollow">新浪长微博</a>	汇文利加素以出版最精美和最具高端人群影响力的杂志而备受赞誉，始终秉承着对内容原创性及卓越品质的一贯追求。汇文利加专门服务于国际国内的高端企业，基于多年从事高端专享杂志的成功经验，为高端品牌定制的企业杂志独树一帜。在传承企业核心精神的基础上，整合了国际国内的跨界			1976477415	00	0	1397720980452
1152198-	0		0	Fri Apr 11 15:06:12 +0800 2014			3698187082307762	3698187082307762				3698187082307762	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	好想尝一口精致可爱的#巧克力复活蛋#			1976477415	00	3698160893066016	1397720980452
1152199-	0		2	Thu Oct 11 13:40:14 +0800 2012			3499939286106104	3499939286106104				3499939286106104	0		#	8	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【看世界】#【环球旅游】全球四大避世天堂――1．意大利五渔村；2．澳洲天布伦山；3．加拿大落基山脉；4．挪威松恩峡湾。有一天，厌倦了世俗，来这里，按下喧嚣世界的静音键。			1976477415	00	0	1397720980453
1152200-	0		0	Sat Aug 25 19:45:10 +0800 2012			3482998894787229	3482998894787229				3482998894787229	0		#	1	<a href=" rel="nofollow">皮皮时光机</a>	#奢华旅行家【住四方】#印尼民丹岛度假村是全家人享受完美假期的快乐伊甸园。在那里，海天一色的美景与郁郁葱葱的花园相得益彰，静谧闲适的环境营造出和谐浪漫的度假氛围。同时，这里还拥有亚洲最顶级的专业球场，集内陆景致与海岛风貌于一身，成就了东方高尔夫乐园，亦是高尔夫爱好者的天堂。			1976477415	00	0	1397720980453
1152201-	1		1	Mon Mar 17 09:52:27 +0800 2014			3689048427876996	3689048427876996				3689048427876996	0		#	3	<a href=" rel="nofollow">微博 weibo.com</a>	自1743年创立以来，酩悦香槟就是魅力与成就的典范。作为金球奖官方指定香槟，酩悦香槟与金球奖的结缘迄今已有二十三年之久，今年再次祝酒第71届金球奖颁奖礼，共庆成就与荣耀时刻。此次酩悦香槟为庆祝第71届金球奖，带来了迷你版酩悦香槟、酩悦2004年份香槟和酩悦粉红香槟。			1976477415	00	0	1397720980453
