2783867-	0		7	Sat Dec 10 17:12:39 +0800 2011			3389102053622074	3389102053622074				3389102053622074	0		#	2	<a href=" rel="nofollow">微博手机版</a>	月全食前的夕阳，在黄山问候你。			1292962320	00	0	1397725696222
2783868-	0		0	Mon Nov 25 14:14:51 +0800 2013			3648527026541153	3648527026541153				3648527026541153	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	#随手拍##喜欢上海的理由# 青浦淀山湖（大观园）。			1292962320	00	0	1397725696222
2783869-	0		0	Sat Apr 21 22:58:17 +0800 2012			3437386623583876	3437386623583876				3437386623583876	0		#	0	<a href=" rel="nofollow">360安全平台</a>	见证者：核心摄影师展 吴芳_腾讯新闻_腾讯网 			1292962320	00	0	1397725696222
2783870-	0		5	Fri Nov 18 10:02:38 +0800 2011			3381021300908420	3381021300908420				3381021300908420	0		#	1	<a href=" rel="nofollow">美图秀秀</a>	雾锁金顶。			1292962320	00	0	1397725696223
2783871-	0		1	Tue Jun 26 23:34:13 +0800 2012			3461313265430133	3461313265430133				3461313265430133	0		#	0	<a href=" rel="nofollow">虾米音乐</a>	#虾米音乐#? 分享胡德夫的歌曲《枫叶》   “好听极了。”   			1292962320	00	0	1397725696223
2783872-	0		2	Sun Oct 14 14:18:29 +0800 2012			3501036075513237	3501036075513237				3501036075513237	0		#	0	<a href=" rel="nofollow">美图秀秀</a>	来凤县的肥肠面。			1292962320	00	0	1397725696223
2783873-	0		2	Mon Jan 09 21:02:22 +0800 2012			3400031501355790	3400031501355790				3400031501355790	0		#	2	<a href=" rel="nofollow">美图秀秀</a>	酥油花非常精美。			1292962320	00	0	1397725696224
2783874-	0		0	Wed Nov 30 11:21:57 +0800 2011			3385389919909115	3385389919909115				3385389919909115	0		#	0	<a href=" rel="nofollow">美图秀秀</a>	期待上海欢乐谷的夜色。			1292962320	00	0	1397725696224
2783875-	0		2	Tue Oct 09 22:50:06 +0800 2012			3499352893370964	3499352893370964				3499352893370964	0		#	0	<a href=" rel="nofollow">美图秀秀</a>	很累。			1292962320	00	0	1397725696224
2783876-	0		2	Sat Jul 30 08:57:45 +0800 2011			15648441908	15648441908				3340779922155166	0		#	1	<a href=" rel="nofollow">微博 weibo.com</a>	天水麦积山石窟，个人认为最值得被融入也最容易被忽视的四大石窟之一。春天的梨花、桃花、杏花都挺好看的。我又要去甘肃啦。夏日炎炎让我思念春风里的陇南麦积山下牛哄哄的管理人员，一清早他们还要打一会儿乒乓球。他们的生活才是实在的幸福。			1292962320	00	0	1397725696224
2783877-	0		4	Fri Feb 10 22:48:03 +0800 2012			3411654505236654	3411654505236654				3411654505236654	0		#	4	<a href=" rel="nofollow">美图秀秀</a>	油菜花即将开了，奉贤。			1292962320	00	0	1397725696225
2783878-	0		0	Fri Jun 14 21:18:22 +0800 2013			3589201994018639	3589201994018639				3589201994018639	0		#	0	<a href=" rel="nofollow">美图秀秀</a>	已还。			1292962320	00	0	1397725696225
2783879-	0		0	Thu Jul 12 23:32:38 +0800 2012			3467111072839288	3467111072839288				3467111072839288	0		#	2	<a href=" rel="nofollow">微博 weibo.com</a>	口水是返老还童，强筋壮骨的好东西。古有名言：气是续命芝，津是延年药。口水中所含的最具魅力的物质，当首推腮腺激素。腮腺激素能增加肌肉、血管、结缔组织、骨骼、软骨和牙齿的活力，尤其能强化血管的弹性。只要腮腺激素充盈，皮肤的弹性就能得到保持。常作咽津动作，可推迟腮腺的萎缩。			1292962320	00	0	1397725696225
2783880-	0		3	Tue Aug 30 10:50:17 +0800 2011			3352042266270659	3352042266270659				3352042266270659	0			2	<a href=" rel="nofollow">微博 weibo.com</a>	@林都伊春-红松故乡			1292962320	00	3352041264597855	1397725696226
2783881-	0		0	Tue Jul 19 20:27:17 +0800 2011			14805108770	14805108770				3336967181850167	0		#	0	<a href=" rel="nofollow">微博手机版</a>	雨点之后，水滩映射起眩目的光。光泽扇着湖边的凉风。夜里的欢乐谷弥漫着的是泥土的芳香和童年的时光。			1292962320	00	0	1397725696226
2783882-	0		2	Sat Jan 14 16:59:17 +0800 2012			3401782265845038	3401782265845038				3401782265845038	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	每逢年终，大吃大喝。如同蝗虫。			1292962320	00	0	1397725696226
2783883-	0		1	Thu Jul 14 21:28:41 +0800 2011			14435336432	14435336432				3335170694967664	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博。			1292962320	00	14221857993	1397725696226
2783884-	0		1	Sat Jun 16 15:51:48 +0800 2012			3457573015480508	3457573015480508				3457573015480508	0		#	2	<a href=" rel="nofollow">Weico.iPhone</a>	父亲节 ，林荫下。偶遇80岁柱拐的真丈夫老爷爷紧握着老奶奶的手的催泪感动大片。时光可以飞逝，他们的爱没有停止的时刻。			1292962320	00	0	1397725696227
2783885-	0		0	Thu Nov 15 22:23:07 +0800 2012			3512754444730399	3512754444730399				3512754444730399	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博			1292962320	00	3512752641259697	1397725696227
2783886-	1		2	Tue Nov 19 16:09:23 +0800 2013			3646381518969839	3646381518969839				3646381518969839	0			19	<a href=" rel="nofollow">专业版微博</a>	转发微博			1292962320	00	3646377026492638	1397725696227
2783887-	0		0	Sat Jul 30 09:01:58 +0800 2011			15648661852	15648661852				3340780983344215	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	欢乐谷美国活人变形金刚真是让人大饱眼福。钢片坳造型的看得太多了，你看过真的可以变形的吗？			1292962320	00	0	1397725696227
2783888-	0		0	Thu Jul 12 23:45:21 +0800 2012			3467114272965621	3467114272965621				3467114272965621	0		#	1	<a href=" rel="nofollow">美图秀秀</a>	大岳武当山，未至金顶。雾气正好卡在天柱枢光匾额之上。武当是做神奇的山，真武神拥有玄武的力量。			1292962320	00	0	1397725696228
2783889-	0		2	Sun Jul 03 15:33:53 +0800 2011			13535647236	13535647236				5625026038701236393	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	多次曝光			1292962320	00	13532265268	1397725696228
2783890-	0		0	Sun Jan 01 21:21:16 +0800 2012			3397137159059051	3397137159059051				3397137159059051	0		#	0	<a href=" rel="nofollow">iDaily每日环球视野</a>	Monday, December 5, 2011 - 摄影奖项：EPOTY 年度环境摄影师 摄影师：Sue Flood 拍摄作品：”North Pole Sign“，冰面上的北极点标志。 #PhotoMagazine# @中文摄影杂志			1292962320	00	0	1397725696228
2783891-	0		1	Sat Dec 10 14:48:48 +0800 2011			3389065852423412	3389065852423412				3389065852423412	0		#	1	<a href=" rel="nofollow">微博手机版</a>	通望百云宾馆的路上，洁净的黄山，下班的挑夫。			1292962320	00	0	1397725696228
2783892-	3		1	Sat Apr 27 23:14:50 +0800 2013			3571836686292597	3571836686292597				3571836686292597	0		#	0	<a href=" rel="nofollow">美图秀秀</a>	武当灵山。			1292962320	00	0	1397725696229
2783893-	0		0	Mon Mar 12 23:40:27 +0800 2012			3422901737275921	3422901737275921				3422901737275921	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	@范筱明 能不能找王博做做图片故事？			1292962320	00	3420929889290717	1397725696229
2783894-	0		1	Fri Oct 07 22:51:07 +0800 2011			3365994409824686	3365994409824686				3365994409824686	0		#	0	<a href=" rel="nofollow">美图秀秀</a>	他的爸爸妈妈是瓜果商。他的童年就在乌鲁木齐北园春水果批发市场，他该有很多玩伴吧。			1292962320	00	0	1397725696229
2783895-	0		3	Fri Nov 29 13:03:58 +0800 2013			3649958735698800	3649958735698800				3649958735698800	0		#	1	<a href=" rel="nofollow">Weico.iPhone</a>	#喜欢上海的理由#门票奖品又到了。@上海欢乐谷 @乐游上海			1292962320	00	0	1397725696230
