4734337-	29		188	Sat Mar 02 10:03:18 +0800 2013			3551343770171870	3551343770171870				3551343770171870	0		#	69	<a href=" rel="nofollow">加网分享按钮</a>	好不容易能清静几天。想专心写点东西，只是女朋友一直陪在身边让我不得安宁。每几分钟就要起身给她开门，进进出出的，挺烦人。不过这也不能赖她，主要是松鼠在屋外不断骚扰。 《大山网宅》 伺候女友  			1779875541	00	0	1397731053441
4734338-	92		68	Sat Feb 15 09:57:00 +0800 2014			3678177937367261	3678177937367261				3678177937367261	0			120	<a href=" rel="nofollow">微博 weibo.com</a>	我上多伦多大学时（1984-1988）中国大陆留学生很少，东亚系里的老师多数是国民党官二代，在大陆出生，台湾长大，70年代移民加拿大。是很有才的一代人，承前启后，对近代历史有着独特的视角。			1779875541	00	3678134853375484	1397731053442
4734339-	20		68	Fri Feb 08 12:32:15 +0800 2013			3543408720796448	3543408720796448				3543408720796448	0		#	53	<a href=" rel="nofollow">微博 weibo.com</a>	终于和@黄西Joe_Wong 同台，是在BTV《北京客》栏目中。这期节目本是为初二的《环球春晚》做预热宣传，结果播出时间却推到了节后，具体时间未定。据说是因涉及外籍嘉宾审批程序比较麻烦，“没办法”。去年曾几次碰到类似情况，貌似是很紧张的一年诶。衷心祝愿大家蛇年里轻松、轻松、轻松、快乐！			1779875541	00	0	1397731053442
4734340-	92		555	Tue Mar 19 20:15:55 +0800 2013			3557658533208332	3557658533208332				3557658533208332	0		#	3192	<a href=" rel="nofollow">微博 weibo.com</a>	坐飞机，越喝酒越觉得坐我旁边这哥们儿长得特象苹果CEO Tim Cook。落地后我掏出爱疯偷拍了一张：瞧瞧他用什么手机！卖果贼！			1779875541	00	0	1397731053442
4734341-	8		253	Mon Jul 09 09:16:52 +0800 2012			3465808547702326	3465808547702326				3465808547702326	0		#	233	<a href=" rel="nofollow">iPad客户端</a>	据商朝殷墟的考古发现，新疆和田玉早在3200多年前就已经流入中原地区。如今看着和田市大街上不少的豪华车便知道依然有人靠着玉石开采和交易发财。我们也下到玉龙喀什河的河床上去试试运气，果然很快就找到了半透明的高档翠绿玉石。经专家鉴定：被沙石磨砂的碎啤酒瓶玻璃。			1779875541	00	0	1397731053442
4734342-	2		133	Sun Jun 24 11:06:52 +0800 2012			3460400412593760	3460400412593760				3460400412593760	0		#	50	<a href=" rel="nofollow">微博 weibo.com</a>	分享照片：题为《笑而不语》。感谢摄影师@北京大任			1779875541	00	0	1397731053443
4734343-	0		82	Mon Mar 07 20:36:11 +0800 2011			7203740459	7203740459				2011103072676650269	0		#	253	<a href=" rel="nofollow">微博 weibo.com</a>	#英语歌词# 女儿推荐的婉拒男生的调皮歌：Cant knock ‘em out, cant walk away, try desperately to think of the politest way to say: Just get out (of) my face. Just leave me alone. And no you can’t have my number, because I lost my phone. 			1779875541	00	0	1397731053446
4734344-	57		20	Sat Apr 05 15:47:49 +0800 2014			3696023228559674	3696023228559674				3696023228559674	0			12	<a href=" rel="nofollow">微博 weibo.com</a>	“穿着红色大褂”是25年前的某一天啊，不是平时的生活装 [哈哈]			1779875541	00	3696019743537466	1397731053446
4734345-	0		114	Sat Jan 08 19:43:51 +0800 2011			5073200279	5073200279				2011101081102196871	0		#	35	<a href=" rel="nofollow">微博 weibo.com</a>	去年五月我带着母亲和弟弟“笨”参加了上海台的《家庭演播室》。据说栏目组最近要评选“十大快乐明星家庭”。可惜我们参加不了颁奖晚会，只好发个照片表示问候。获不获奖我们都很快乐！			1779875541	00	0	1397731053447
4734346-	15		165	Wed Feb 20 10:18:08 +0800 2013			3547723628019467	3547723628019467				3547723628019467	0		#	247	<a href=" rel="nofollow">微博 weibo.com</a>	微信公众平台“大山侃大山”最新内容：“四喜丸子”若直译成four happiness balls容易让人想YY，太有基情了，所以要跳出直译的思维，想想能否换个说法......			1779875541	00	0	1397731053447
4734347-	4		553	Fri May 04 10:05:39 +0800 2012			3441903225558800	3441903225558800				3441903225558800	0			349	<a href=" rel="nofollow">微博 weibo.com</a>	网友很喜欢纠我的错别字，细抠各种“不够地道”的用词。十分谦虚地说：每一个错别字其实都是本砖精心设置的。因为有的人不相信我的微博是我自己写的，博文中适当地放些错别字有助于增加真实感。奥地利作家Ernst Fischer说得好：Imperfection is the greatness of man 人类的伟大就在于不完美。[偷笑]			1779875541	00	0	1397731053447
4734348-	0		185	Wed Apr 06 10:38:49 +0800 2011			8731317939	8731317939				201110406113547157	0		#	80	<a href=" rel="nofollow">微博 weibo.com</a>	今天的马术课收获很大，主要是因为中途老师临时被叫走，只好把我单独留在练马场自己看着办。这下我终于有了一份自由，在没有老师不断提醒纠正的情况下自己找感觉，消化两周以来所学的知识。老师每堂课都说个不停，总希望多传授，但是一味地狂塞步步紧逼往往会适得其反。毕竟，师傅领进门，修行在个人。			1779875541	00	0	1397731053448
4734349-	0		180	Tue Sep 13 10:43:00 +0800 2011			3357113862979926	3357113862979926				3357113862979926	0		#	364	<a href=" rel="nofollow">微博 weibo.com</a>	#山哥微英语# Nerd 原先是纯贬义：书呆子，但既然近几十年来许多巨富的成功者都是nerd，这个词逐渐失去了贬义。（比尔・盖茨是个十足的nerd。）现在nerd更有“高手”或“谜”的意思，尤其用在（但不限于）科技领域。二十年前人家说我是nerd我会很不高兴；现在听着会觉得是爱称，也是一种认同。			1779875541	00	0	1397731053448
4734350-	0		160	Mon Jan 09 09:15:03 +0800 2012			3399853495174764	3399853495174764				3399853495174764	0			245	<a href=" rel="nofollow">微博 weibo.com</a>	恶搞洪博培的政治广告里体现了一种普遍的偏见：学会了中文的西方人在中国人眼里是“被同化了”、在西方人眼里则是“gone native”，其实从片中根本就看不出Chinese values和American values到底有什么不同。喜爱孩子，勤奋学习、认真工作难道不符合美国价值观？洪博培到底错在哪? 			1779875541	00	0	1397731053448
4734351-	0		202	Sun Dec 18 17:45:20 +0800 2011			3392009382107956	3392009382107956				3392009382107956	0			202	<a href=" rel="nofollow">iPhone客户端</a>	长寿秘诀：想吃什么就吃什么 [馋嘴]			1779875541	00	3390834898887534	1397731053449
4734352-	504		1774	Mon Jan 21 09:00:32 +0800 2013			3536832459114675	3536832459114675				3536832459114675	0		#	1716	<a href=" rel="nofollow">微博 weibo.com</a>	1993年1月21日我们结婚了。当年没车没房子没稳定工作，你做饭还老切手，我傻乎乎不懂得照顾。我们两个人都很迷茫，两边的父母也都有些疑虑，但领证那天是腊月三十，全市在放鞭炮，似是在为我们庆贺。Happy anniversary. I love you more each day.			1779875541	00	0	1397731053449
