4091300-	1		0	Thu Jun 13 22:21:00 +0800 2013			3588855372227133	3588855372227133				3588855372227133	0			0	<a href=" rel="nofollow">iPhone客户端</a>	有道理。 //@南京周末:图左边的，大概在美国也被称作“文化银儿”。//@韩滨鸿: 好难			1757357611	00	3588736945780209	1397729310656
4091301-	0		0	Tue Sep 11 14:23:16 +0800 2012			3489078483721729	3489078483721729				3489078483721729	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	[偷笑]//@玫瑰一样开放: @ 看镜倚楼 是不是抄袭你的？			1757357611	00	3487647542776042	1397729310656
4091302-	0		0	Mon Jul 30 16:43:46 +0800 2012			3473531159398775	3473531159398775				3473531159398775	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	大导演亲自出来解释了。			1757357611	00	3473516588654445	1397729310657
4091303-	0		1	Thu May 10 23:57:14 +0800 2012			3444286819388417	3444286819388417				3444286819388417	0			2	<a href=" rel="nofollow">Weico.iPhone</a>	我最近越来越发现自己太容易相信别人说的谎话！难道是心地太好？[思考] //@唐丽君: 我也很难跳出”爱听好话“的魔咒。射手们，赞一个！			1757357611	00	3441651668691607	1397729310657
4091304-	0		4	Mon Jun 25 08:34:55 +0800 2012			3460724561006448	3460724561006448				3460724561006448	0		#	3	<a href=" rel="nofollow">iPhone客户端</a>	15届上海电影节结束了，我和@电影擒爱记 剧组收获很多，谢谢这些天帮我们跑前跑后的发行@福建恒业电影发行有限公司 美女小林妹妹和组委会的各位美女@上海国际电影节，灰常开心！希望明年再聚！也请继续关注我们正在上映中的@电影擒爱记 [兔子][威武]			1757357611	00	0	1397729310657
4091305-	0		1	Wed Dec 05 22:25:39 +0800 2012			3520002843670663	3520002843670663				3520002843670663	0			0	<a href=" rel="nofollow">iPhone客户端</a>	可爱的狗狗被偷了[怒] //@下一站幸福宠物救助:它们也是鲜活的生命 我们的家人财产!不受理破案也请广告提防 畜生也嚣张不得了@奉贤警察公共关系科 @上海发布 @奉贤发布 @奉献广角 @奉贤在线 @奉贤网 @奉贤广播电视台//@我是迟到王T_T:开摩托车抢速度快 他也怕的用棍子狂打狗 有人看到也不说话			1757357611	00	3519914222424857	1397729310657
4091306-	0		1	Mon Oct 15 07:34:53 +0800 2012			3501296893674789	3501296893674789				3501296893674789	0			1	<a href=" rel="nofollow">iPhone客户端</a>	好儿子！孝心可嘉！不过妈妈两个多月在轮椅上旅行也够累的！对身体不好不建议这样旅行。			1757357611	00	3500970229126318	1397729310658
4091307-	0		0	Sat Jun 23 14:56:23 +0800 2012			3460095788202514	3460095788202514				3460095788202514	0			0	<a href=" rel="nofollow">iPhone客户端</a>	谢谢你喜欢！			1757357611	00	3460060397326109	1397729310658
4091308-	0		0	Sun Jul 15 10:03:33 +0800 2012			3467994623616371	3467994623616371				3467994623616371	0			0	<a href=" rel="nofollow">iPhone客户端</a>	生意兴隆噢！[兔子] //@蓝燕:Im CrazyBarby，so I like Shopping~，�狂娃娃就��狂�物！[礼物][礼物]			1757357611	00	3467363326860327	1397729310658
4091309-	0		0	Fri May 11 16:39:51 +0800 2012			3444539144492463	3444539144492463				3444539144492463	0			0	<a href=" rel="nofollow">Weico.iPhone</a>	可以当猪到集市上卖了！[哈哈][哈哈]			1757357611	00	3444508090110828	1397729310659
